id,cltv
121294,122821.7589
121295,111641.1306
121296,53563.34258
121297,64376.01472
121298,47578.93756
121299,135730.8731
121300,120587.1692
121301,26972.18869
121302,61863.93086
121303,42357.61393
121304,96177.25806
121305,98348.58518
121306,130043.3246
121307,120787.3862
121308,120482.598
121309,123113.1395
121310,116518.0987
121311,93399.56472
121312,105027.1715
121313,60840.80483
121314,119223.0455
121315,120224.872
121316,128355.7328
121317,130060.8342
121318,62892.21631
121319,111961.2278
121320,104220.0234
121321,50038.04296
121322,98158.84401
121323,119031.7628
121324,53986.70874
121325,108778.6397
121326,101273.5113
121327,116815.4015
121328,138818.3966
121329,124791.0235
121330,115710.3085
121331,103616.2947
121332,124693.7515
121333,120771.0705
121334,56689.52779
121335,114338.2079
121336,104729.3834
121337,68809.29604
121338,61855.77837
121339,51072.41322
121340,127518.3673
121341,63947.7759
121342,32661.71184
121343,133181.1572
121344,121823.1226
121345,120306.8981
121346,115731.6108
121347,102783.2482
121348,124482.3642
121349,103058.8242
121350,104613.2941
121351,93857.52511
121352,60633.2028
121353,124505.2233
121354,68762.0258
121355,127078.2466
121356,34417.29223
121357,135569.9962
121358,106794.3587
121359,107895.9931
121360,72920.96825
121361,50394.55238
121362,53413.63932
121363,143223.8175
121364,34279.16163
121365,39340.34293
121366,60110.64737
121367,106402.2714
121368,52025.31368
121369,46092.82477
121370,115895.9519
121371,119909.5056
121372,144651.9264
121373,112838.0213
121374,38236.78639
121375,40624.31613
121376,39045.4322
121377,130102.3523
121378,31066.10525
121379,139385.261
121380,106702.2635
121381,115094.396
121382,117653.1452
121383,126460.2117
121384,33575.80529
121385,129416.6035
121386,105385.9597
121387,95071.97706
121388,128287.6454
121389,60304.87374
121390,59048.09187
121391,57254.66163
121392,48373.93202
121393,114494.7785
121394,123189.9584
121395,128006.4227
121396,32225.57086
121397,131964.6566
121398,52020.70446
121399,139555.1259
121400,105172.5834
121401,92517.65882
121402,120526.3689
121403,33611.10382
121404,113780.3408
121405,51355.75164
121406,103587.3888
121407,53325.61709
121408,80729.37412
121409,41861.63931
121410,58801.11969
121411,28279.02336
121412,52214.61095
121413,114936.3217
121414,39031.71364
121415,125766.4852
121416,137793.4543
121417,128048.713
121418,99038.61768
121419,49708.44797
121420,114374.323
121421,48844.71601
121422,49838.2883
121423,98029.8828
121424,115135.0718
121425,126076.3749
121426,97005.24941
121427,122294.8341
121428,122322.6369
121429,98946.21126
121430,140840.9761
121431,32298.53096
121432,114952.3679
121433,114704.7959
121434,130941.5308
121435,113318.4187
121436,128393.2904
121437,127274.2655
121438,115428.1175
121439,131236.9019
121440,125669.5344
121441,142477.1875
121442,47309.01151
121443,149636.1083
121444,105398.9086
121445,41108.11154
121446,63299.22326
121447,127973.6257
121448,127859.1437
121449,57104.89478
121450,119464.1723
121451,119525.6745
121452,97446.13882
121453,123958.3569
121454,125469.3788
121455,36120.33916
121456,114531.7795
121457,135436.3843
121458,110223.1031
121459,117676.4325
121460,54198.79561
121461,32650.40075
121462,123483.3067
121463,50660.9118
121464,29375.77395
121465,120321.0356
121466,37998.26059
121467,116972.8033
121468,148236.0043
121469,99651.72762
121470,36417.7333
121471,133804.4862
121472,38088.141
121473,119507.7809
121474,118709.6275
121475,44012.08667
121476,122850.6761
121477,156385.5266
121478,140615.8612
121479,43882.97304
121480,128002.7902
121481,147104.3292
121482,123341.5882
121483,115521.9585
121484,45881.61179
121485,116286.5046
121486,122100.9149
121487,121129.8661
121488,133867.7462
121489,130754.9512
121490,104854.7855
121491,65518.43631
121492,123823.6176
121493,112239.1766
121494,146764.3272
121495,126598.084
121496,123942.2202
121497,56690.58431
121498,121697.437
121499,106422.9979
121500,46902.82961
121501,101503.6093
121502,145212.7008
121503,122899.2542
121504,121883.8997
121505,60421.6705
121506,112635.0761
121507,69822.79549
121508,54232.41435
121509,122830.9945
121510,105434.1703
121511,103941.0386
121512,130666.2338
121513,56178.76494
121514,118914.2705
121515,119272.3517
121516,119671.7959
121517,131369.4642
121518,130379.809
121519,95235.31766
121520,35597.60991
121521,122034.2459
121522,51745.3767
121523,121288.021
121524,119246.4404
121525,52505.68721
121526,123373.4285
121527,127103.6261
121528,115075.7792
121529,120079.6629
121530,128038.6768
121531,116858.1285
121532,130242.721
121533,39063.54756
121534,117434.4925
121535,114537.5122
121536,64833.33039
121537,70130.54661
121538,98748.88752
121539,33616.88638
121540,118756.2672
121541,123830.7145
121542,119827.5293
121543,110764.2739
121544,102976.2527
121545,127737.8299
121546,97737.0148
121547,63305.24938
121548,61539.73876
121549,115856.707
121550,127805.8742
121551,129722.7729
121552,135914.1131
121553,119024.7416
121554,49349.4337
121555,96079.31954
121556,129455.1671
121557,95420.66332
121558,42274.64687
121559,130586.5976
121560,115148.6004
121561,129202.2785
121562,110204.768
121563,118966.388
121564,131356.2663
121565,40408.62608
121566,29511.81027
121567,112677.6846
121568,118224.0481
121569,48507.15319
121570,29597.06377
121571,53688.92581
121572,56376.30102
121573,130582.3687
121574,111270.4206
121575,37448.17892
121576,112188.8686
121577,45800.07791
121578,113128.0028
121579,114789.5766
121580,121357.7807
121581,126758.0455
121582,111152.0739
121583,41469.54477
121584,33606.32287
121585,118943.8202
121586,55185.9752
121587,34457.60553
121588,136143.3032
121589,136059.0708
121590,138178.9489
121591,104261.8315
121592,26852.73996
121593,112046.8469
121594,122114.0155
121595,66208.44134
121596,125288.5896
121597,42037.11714
121598,56952.14933
121599,47703.33091
121600,32138.21606
121601,35076.40559
121602,133274.2575
121603,36127.87181
121604,59572.15656
121605,131565.7411
121606,58509.37563
121607,114680.8418
121608,50068.96419
121609,57210.75921
121610,120096.4483
121611,119738.7447
121612,131676.6493
121613,121284.289
121614,122619.4265
121615,132163.1025
121616,147024.0573
121617,138227.048
121618,124610.7379
121619,50716.90042
121620,121110.4464
121621,131193.5307
121622,119813.1415
121623,130648.3894
121624,157510.2849
121625,57884.5112
121626,145034.2989
121627,129648.1474
121628,105567.6376
121629,105194.5569
121630,117142.235
121631,115642.0471
121632,40863.06726
121633,120399.1648
121634,28957.49568
121635,116349.4531
121636,123274.928
121637,138656.4962
121638,65909.8196
121639,74463.98105
121640,120633.8418
121641,135551.7362
121642,54060.98159
121643,105894.1377
121644,38501.39722
121645,120275.0702
121646,129339.8504
121647,139685.7502
121648,131936.3168
121649,121633.9371
121650,132620.0726
121651,27234.14017
121652,36468.65053
121653,121470.2169
121654,109108.0287
121655,134459.7443
121656,50882.58948
121657,127992.3411
121658,40089.92648
121659,58145.47632
121660,114975.9311
121661,135414.6687
121662,136180.2234
121663,120548.4559
121664,114251.9141
121665,50718.99417
121666,44702.41038
121667,121925.0094
121668,50205.24842
121669,55492.79478
121670,123945.107
121671,42001.49193
121672,133443.2295
121673,116545.666
121674,105194.1023
121675,66786.31642
121676,60413.71131
121677,125242.5908
121678,57563.78293
121679,137890.2388
121680,46661.32527
121681,65359.36623
121682,133134.475
121683,119805.1749
121684,115694.9169
121685,121098.197
121686,112894.7124
121687,52888.50641
121688,131980.4837
121689,126127.6778
121690,127710.9641
121691,106935.4744
121692,43492.75016
121693,129064.6456
121694,46791.51859
121695,114329.5084
121696,74196.06489
121697,124243.9721
121698,67726.8535
121699,131622.8208
121700,116998.5767
121701,126911.4795
121702,128287.351
121703,126319.6306
121704,43443.69097
121705,119487.7683
121706,32589.24953
121707,56783.45297
121708,136582.4157
121709,34394.58938
121710,129271.3998
121711,115987.4816
121712,75236.20002
121713,68445.95491
121714,118066.1258
121715,108098.7281
121716,127186.262
121717,104840.1406
121718,40381.98148
121719,46764.91912
121720,40211.37345
121721,120202.2881
121722,57865.11694
121723,48362.48061
121724,119475.5119
121725,61465.35041
121726,115516.4086
121727,103555.677
121728,135031.5556
121729,113523.6397
121730,109575.9207
121731,137740.4644
121732,108649.1437
121733,60431.90954
121734,120143.8118
121735,60624.33801
121736,107557.0388
121737,149631.4902
121738,114978.6157
121739,139459.0089
121740,46217.00622
121741,108665.4278
121742,117421.9592
121743,108339.0366
121744,98661.51251
121745,118750.6725
121746,42117.08056
121747,115595.3029
121748,54685.43779
121749,44170.55934
121750,79038.49002
121751,55810.88508
121752,112732.6166
121753,112788.0157
121754,130540.6315
121755,104193.4724
121756,49585.40753
121757,34311.91808
121758,123213.718
121759,130373.0189
121760,131304.3192
121761,34370.55381
121762,53757.07167
121763,135857.9279
121764,117251.6737
121765,102244.6011
121766,69322.76154
121767,156650.1654
121768,44494.46409
121769,38242.90485
121770,99080.81612
121771,117336.2164
121772,131157.6695
121773,135066.7659
121774,122344.7709
121775,57566.72032
121776,42835.59113
121777,50875.37716
121778,124743.7127
121779,125908.5121
121780,131264.1508
121781,124625.0593
121782,115588.9107
121783,141293.2912
121784,104278.4733
121785,46170.06158
121786,118867.5604
121787,48413.15373
121788,121724.0911
121789,125988.6721
121790,124219.4301
121791,49371.78984
121792,125224.1746
121793,66364.28736
121794,156489.1368
121795,52706.5265
121796,113689.3368
121797,136517.4241
121798,123916.54
121799,110107.5214
121800,143599.8598
121801,124961.8933
121802,67488.37864
121803,118969.8009
121804,110651.1337
121805,112388.8411
121806,134320.9526
121807,60885.07743
121808,113097.1945
121809,122330.363
121810,121242.3901
121811,136931.1567
121812,59989.79036
121813,36731.15691
121814,115779.7311
121815,48834.08592
121816,157502.0334
121817,32391.90558
121818,161435.8917
121819,111225.2985
121820,113855.8217
121821,121411.0041
121822,57132.05119
121823,102715.2886
121824,47967.96035
121825,123618.1324
121826,122859.0435
121827,108992.3361
121828,69696.00329
121829,33714.69751
121830,59049.01772
121831,47842.21091
121832,108621.8615
121833,112685.4912
121834,117303.3073
121835,95309.62847
121836,54578.5161
121837,121627.3585
121838,59351.31235
121839,115697.0987
121840,136798.9464
121841,61456.41216
121842,28488.10423
121843,51591.69813
121844,112962.762
121845,51681.41073
121846,111147.8568
121847,37759.30587
121848,123817.5405
121849,118181.154
121850,122676.7628
121851,52351.68303
121852,58703.86121
121853,94192.44613
121854,29040.56707
121855,39428.19407
121856,130899.5189
121857,51649.69898
121858,99521.64918
121859,128551.279
121860,64922.80076
121861,128383.9908
121862,123254.7755
121863,131504.3077
121864,126518.5804
121865,100010.4033
121866,121437.5948
121867,63626.49039
121868,118134.5233
121869,58751.19524
121870,130566.4151
121871,50697.36074
121872,97468.0339
121873,52936.05212
121874,124818.7868
121875,36243.05401
121876,114496.9116
121877,121434.1866
121878,50616.37251
121879,104064.2788
121880,105905.744
121881,118853.8797
121882,114715.7533
121883,102057.8362
121884,52286.37021
121885,102991.0479
121886,96989.65006
121887,100446.4564
121888,138401.596
121889,136875.9888
121890,146689.1908
121891,103671.2091
121892,51133.48183
121893,125780.812
121894,62584.96113
121895,47105.25149
121896,96435.37673
121897,123234.0005
121898,44500.85985
121899,101073.8309
121900,116216.9816
121901,64726.68681
121902,115915.2621
121903,93235.95953
121904,95436.87227
121905,76379.49414
121906,36112.83056
121907,114077.8065
121908,144302.1119
121909,131369.3569
121910,124324.1282
121911,58817.99726
121912,100723.1917
121913,60630.19967
121914,31369.02485
121915,24945.25638
121916,102201.7832
121917,68458.35123
121918,113225.7624
121919,91990.85652
121920,115447.0116
121921,117149.2285
121922,112564.3313
121923,105312.6244
121924,31060.58935
121925,120599.1956
121926,118798.7002
121927,108472.3662
121928,40611.4548
121929,112629.5054
121930,54943.02958
121931,112017.7748
121932,124429.439
121933,116451.8082
121934,122588.85
121935,63823.50141
121936,122194.5252
121937,114665.7153
121938,26871.33367
121939,122059.2479
121940,33271.65968
121941,133846.5436
121942,140129.3196
121943,128498.6157
121944,100637.5745
121945,123046.0669
121946,60492.55183
121947,55206.97222
121948,55030.68069
121949,127798.0129
121950,124239.133
121951,57376.63235
121952,113341.8036
121953,132797.8248
121954,119181.7252
121955,123472.7767
121956,134362.1717
121957,115345.84
121958,134989.6994
121959,135083.1239
121960,121160.3463
121961,35197.75717
121962,50182.88235
121963,57077.68454
121964,106934.9921
121965,114084.7795
121966,116376.4561
121967,110762.471
121968,122019.4903
121969,123919.9751
121970,54005.81575
121971,116096.2206
121972,121642.2413
121973,38291.74205
121974,183639.3689
121975,98987.39127
121976,55394.01364
121977,110880.202
121978,62175.80147
121979,122258.9547
121980,121266.4648
121981,60408.27358
121982,125363.2875
121983,67008.95224
121984,31793.7468
121985,135375.8655
121986,53197.37553
121987,36069.36531
121988,114693.6437
121989,95033.4595
121990,138132.0961
121991,30709.61095
121992,119917.5505
121993,112578.1611
121994,117466.4299
121995,119647.8119
121996,111819.632
121997,28423.33358
121998,121725.4844
121999,33559.48342
122000,122523.8639
122001,129083.6248
122002,99128.1207
122003,43726.33794
122004,39868.31175
122005,112153.2257
122006,133332.4835
122007,152947.5412
122008,118926.8564
122009,124609.4531
122010,108417.4184
122011,41810.92033
122012,122596.3312
122013,102193.069
122014,55669.53724
122015,58119.4337
122016,112128.4786
122017,125450.6505
122018,64017.02608
122019,104937.0173
122020,99072.23057
122021,105723.3361
122022,113778.5745
122023,64767.26386
122024,114842.87
122025,122192.7958
122026,130512.552
122027,124679.6713
122028,42205.68747
122029,127433.8276
122030,130328.9026
122031,64721.01241
122032,154076.619
122033,116415.5178
122034,120601.1814
122035,38868.18691
122036,125914.5297
122037,138235.114
122038,95159.92234
122039,118566.5204
122040,122052.6343
122041,35282.2429
122042,33569.15793
122043,132832.0399
122044,43034.74967
122045,56474.89322
122046,129251.5687
122047,107670.6657
122048,59842.16759
122049,133216.5326
122050,129291.3996
122051,146185.7245
122052,136556.7028
122053,110592.6223
122054,97380.90136
122055,51494.01592
122056,104185.322
122057,119990.4676
122058,112710.2417
122059,51016.83518
122060,57813.15971
122061,110581.8526
122062,123735.1786
122063,121951.7322
122064,40341.97805
122065,119255.2111
122066,109579.6103
122067,115226.0523
122068,130454.537
122069,112909.8341
122070,125432.7759
122071,116232.8292
122072,132467.7519
122073,63830.95651
122074,122184.0801
122075,52247.26649
122076,131190.0379
122077,129383.46
122078,131774.3396
122079,91393.16578
122080,129949.4349
122081,35028.90949
122082,125990.6424
122083,33483.44982
122084,58713.14632
122085,129694.8327
122086,53590.99757
122087,120198.663
122088,104399.4353
122089,59266.95999
122090,39995.38381
122091,57984.78852
122092,134805.951
122093,114844.7253
122094,61119.01758
122095,52025.45646
122096,34324.52255
122097,60431.65526
122098,48703.59403
122099,122773.0545
122100,45734.53067
122101,117977.2599
122102,107676.1725
122103,100744.7724
122104,38496.75013
122105,135760.1935
122106,140043.5793
122107,133918.6975
122108,109517.0531
122109,125510.9051
122110,53610.56277
122111,45567.30887
122112,27006.64261
122113,131861.6678
122114,63047.60423
122115,52284.21581
122116,114655.249
122117,119794.5822
122118,107828.9488
122119,123148.9297
122120,98252.1054
122121,110167.7528
122122,102510.7732
122123,122723.2867
122124,101880.5953
122125,94753.9145
122126,96306.50034
122127,89818.9709
122128,97907.4431
122129,125314.6314
122130,117892.9884
122131,113456.8438
122132,57405.14501
122133,120177.833
122134,110897.8906
122135,111799.6573
122136,106210.5591
122137,118283.7128
122138,44623.57016
122139,105824.7368
122140,107321.2591
122141,123953.0716
122142,128842.0306
122143,98965.13624
122144,48070.62399
122145,106391.6385
122146,55290.2113
122147,120139.6395
122148,117207.1012
122149,59167.12569
122150,115499.3152
122151,105079.7026
122152,103034.4559
122153,95031.80271
122154,71812.38005
122155,122108.9825
122156,38896.07659
122157,106938.0414
122158,129687.8421
122159,129236.3457
122160,138456.8239
122161,57842.74188
122162,47863.26664
122163,54558.68591
122164,136629.2775
122165,102325.8541
122166,106741.7279
122167,131968.7556
122168,131260.9214
122169,114771.1679
122170,123432.3514
122171,106978.5294
122172,56929.4902
122173,119849.2089
122174,53139.20885
122175,114471.8342
122176,58588.69731
122177,122065.5887
122178,56627.14839
122179,136888.1485
122180,30610.42746
122181,118017.6202
122182,58692.63894
122183,107171.5686
122184,126716.9352
122185,96230.7193
122186,60491.41109
122187,115872.218
122188,111254.1816
122189,107949.51
122190,97773.15583
122191,114207.5893
122192,119443.9681
122193,123045.2172
122194,130923.4212
122195,56866.18535
122196,56887.39629
122197,130298.6719
122198,39908.99884
122199,70857.98558
122200,135497.4731
122201,107634.5576
122202,41175.64904
122203,136529.9105
122204,123064.027
122205,102912.1268
122206,52556.04143
122207,51163.64505
122208,61987.02805
122209,116108.4619
122210,123426.3501
122211,120678.8492
122212,121139.4156
122213,95433.75064
122214,102323.2934
122215,51574.41964
122216,52406.30132
122217,65764.27256
122218,136007.6425
122219,49215.24115
122220,129128.3725
122221,124254.4901
122222,54166.09207
122223,121372.0653
122224,112042.1594
122225,107414.9344
122226,97379.4839
122227,63718.79515
122228,60184.05102
122229,125497.7163
122230,101591.85
122231,131898.1007
122232,112959.087
122233,97146.62346
122234,113410.7847
122235,113612.8691
122236,103235.7357
122237,128262.7611
122238,121470.3149
122239,119850.3901
122240,55683.58347
122241,104866.5417
122242,59052.05034
122243,128133.3426
122244,124633.0502
122245,115897.6836
122246,68865.48769
122247,113326.818
122248,106632.6598
122249,89881.49938
122250,134406.5568
122251,119026.655
122252,128807.4726
122253,113298.9629
122254,46029.88076
122255,26792.94621
122256,124557.4939
122257,100719.7064
122258,116377.2873
122259,127649.8962
122260,116484.1182
122261,107819.4784
122262,38270.46243
122263,135393.0914
122264,125924.2289
122265,109603.6954
122266,105423.4314
122267,119822.0618
122268,92263.12722
122269,114948.2242
122270,38227.73465
122271,127859.6009
122272,114857.0105
122273,129871.691
122274,123318.8568
122275,117989.7654
122276,67686.78426
122277,115056.5465
122278,126590.8262
122279,111492.3322
122280,57440.22178
122281,111515.209
122282,124194.3608
122283,134529.4281
122284,124496.1843
122285,122761.7242
122286,61844.80859
122287,145050.4856
122288,32812.6339
122289,110998.0876
122290,65601.90068
122291,131030.4753
122292,97496.32895
122293,59226.84263
122294,126475.2242
122295,112110.6604
122296,56447.8293
122297,131022.5086
122298,116798.2568
122299,30621.20551
122300,123339.4764
122301,118586.4216
122302,58487.71553
122303,125136.5434
122304,39461.54373
122305,106311.1582
122306,105002.9518
122307,125551.9674
122308,115572.0272
122309,40958.58723
122310,147791.0254
122311,49399.3989
122312,127378.7015
122313,56767.93515
122314,114754.9718
122315,93710.03975
122316,129384.1413
122317,59901.77347
122318,106825.4862
122319,106347.3844
122320,128907.8782
122321,40564.83761
122322,136185.7632
122323,42277.89227
122324,115542.9226
122325,63412.31329
122326,73679.99617
122327,124884.3809
122328,135595.7228
122329,98207.34704
122330,49344.96381
122331,124362.1843
122332,116520.3391
122333,100185.5955
122334,107508.899
122335,101996.2957
122336,59957.799
122337,106028.6085
122338,113162.067
122339,108128.4851
122340,51355.99966
122341,30503.79259
122342,44737.91073
122343,130701.8266
122344,46085.39995
122345,120254.5337
122346,135075.8654
122347,121257.1972
122348,126757.8253
122349,119727.4957
122350,122002.9391
122351,49713.27515
122352,96090.98242
122353,110773.2398
122354,128704.9585
122355,63599.0287
122356,34492.48376
122357,76948.36469
122358,61308.49624
122359,35068.74798
122360,117912.8973
122361,120628.6139
122362,129022.7326
122363,106638.4146
122364,37397.56119
122365,114462.0144
122366,109780.7854
122367,121800.1947
122368,127111.4155
122369,53235.25181
122370,37089.3663
122371,118490.8312
122372,127607.2466
122373,101293.1539
122374,100824.3762
122375,113350.7043
122376,124625.0483
122377,127503.9354
122378,38799.69532
122379,103226.8718
122380,111040.4255
122381,35271.65161
122382,129865.0756
122383,109236.4579
122384,111001.1876
122385,119956.2487
122386,111003.7723
122387,58078.59197
122388,122747.083
122389,130392.4103
122390,137747.1086
122391,116817.4394
122392,135621.5261
122393,116926.0754
122394,30799.95949
122395,59269.90524
122396,114271.3342
122397,126878.6931
122398,99336.37192
122399,114619.852
122400,42765.74191
122401,130668.7056
122402,35714.87129
122403,133936.3126
122404,133399.1649
122405,137203.8627
122406,126777.8953
122407,127712.4154
122408,131282.9292
122409,125151.4041
122410,24960.81352
122411,100122.7194
122412,69949.39741
122413,50740.6304
122414,119944.0792
122415,116994.4564
122416,56348.79948
122417,45355.89433
122418,121903.7785
122419,104321.0851
122420,93824.43631
122421,62830.40727
122422,129309.8346
122423,48323.88735
122424,64656.93763
122425,136895.5586
122426,93505.28918
122427,97142.79227
122428,47952.42876
122429,136051
122430,58034.68413
122431,122034.5331
122432,37439.52118
122433,125869.2038
122434,129283.5002
122435,90582.50516
122436,37475.22443
122437,101504.4649
122438,120845.0341
122439,150584.0638
122440,125539.3883
122441,104023.3171
122442,127902.1411
122443,50622.05184
122444,49974.89008
122445,123152.1214
122446,124007.4077
122447,101549.9632
122448,150543.6429
122449,109728.8883
122450,121147.6571
122451,114444.6397
122452,136183.8736
122453,50126.50124
122454,118143.4122
122455,123847.8259
122456,54085.9416
122457,51549.69502
122458,118825.8922
122459,100210.734
122460,34601.25188
122461,119244.6466
122462,73999.50273
122463,59539.72021
122464,132790.6019
122465,67386.24696
122466,55149.40555
122467,120917.1382
122468,122875.7441
122469,106525.4321
122470,111413.3127
122471,41152.35098
122472,58467.00901
122473,50100.4144
122474,137799.7164
122475,123217.3506
122476,108326.061
122477,143586.3972
122478,111874.139
122479,140759.3637
122480,119528.3255
122481,122690.1982
122482,117961.5973
122483,121727.5388
122484,57779.14945
122485,106825.8
122486,122218.8899
122487,59167.03948
122488,114498.6189
122489,40480.63236
122490,108976.4185
122491,97973.24088
122492,72543.48354
122493,135081.8861
122494,47604.38966
122495,53186.08486
122496,138193.9395
122497,124469.91
122498,123426.6533
122499,119282.035
122500,66788.48767
122501,124372.386
122502,131041.0665
122503,107962.8266
122504,131630.5197
122505,50201.68326
122506,68350.27133
122507,145018.0189
122508,140299.8579
122509,95313.77171
122510,111011.9944
122511,118931.3865
122512,101802.2359
122513,54369.1573
122514,112780.9925
122515,30746.96426
122516,32682.38969
122517,98365.92671
122518,54687.94557
122519,61959.63794
122520,50365.81917
122521,111431.4414
122522,117053.6723
122523,114864.3646
122524,120668.6421
122525,133998.3569
122526,134248.2996
122527,108701.404
122528,39151.62622
122529,110316.6341
122530,124019.8915
122531,126575.1161
122532,127892.4703
122533,133278.527
122534,126295.8067
122535,122828.6502
122536,43382.52993
122537,49052.7427
122538,121268.6751
122539,126520.6678
122540,40537.36185
122541,50923.49842
122542,130079.9986
122543,114916.0672
122544,35258.02469
122545,107841.3647
122546,97854.85329
122547,122994.0878
122548,64857.5569
122549,122672.4668
122550,115088.474
122551,112797.796
122552,35296.20178
122553,46544.52957
122554,36383.84984
122555,117168.1172
122556,97143.36039
122557,34232.9021
122558,122950.5182
122559,133461.6103
122560,129070.1713
122561,53182.20542
122562,124972.6462
122563,100045.9988
122564,132116.1121
122565,104114.2204
122566,50514.55826
122567,130590.9629
122568,95472.81125
122569,96164.47854
122570,49842.30239
122571,106609.7182
122572,54880.62039
122573,123453.3149
122574,39501.46304
122575,129522.2879
122576,32734.53941
122577,123748.9683
122578,55312.5242
122579,120752.407
122580,52363.71516
122581,41958.39712
122582,108520.7035
122583,122793.7912
122584,36785.72941
122585,61002.33388
122586,116562.4466
122587,104083.4888
122588,120590.8087
122589,130820.4078
122590,113307.5118
122591,144341.1524
122592,124850.4645
122593,130632.1308
122594,33425.53164
122595,124250.7026
122596,37523.1583
122597,123815.2257
122598,107991.6012
122599,67284.0813
122600,106393.4217
122601,123255.508
122602,99045.79316
122603,76848.8667
122604,117443.0718
122605,64904.71677
122606,135671.3066
122607,137129.5404
122608,155499.3391
122609,40245.03939
122610,124953.1207
122611,120921.3093
122612,123060.3996
122613,128735.7947
122614,110464.3094
122615,112750.516
122616,37153.19342
122617,120603.746
122618,121659.5473
122619,36406.12566
122620,113598.7666
122621,125019.7628
122622,120491.8209
122623,113893.519
122624,38455.75323
122625,62925.51674
122626,135072.4906
122627,132428.8752
122628,110096.1743
122629,127625.8686
122630,104399.437
122631,52209.28923
122632,122685.8193
122633,110650.7345
122634,122205.6458
122635,50933.98695
122636,127337.8644
122637,104219.3011
122638,33840.80466
122639,108780.9294
122640,34266.271
122641,44349.00724
122642,29648.59545
122643,65900.89185
122644,136720.307
122645,126862.4809
122646,68192.54979
122647,102173.8405
122648,31414.36557
122649,120050.4496
122650,124738.0644
122651,139972.2963
122652,131958.5088
122653,144899.0006
122654,121871.4159
122655,132897.781
122656,111963.525
122657,127717.7092
122658,130947.3402
122659,52770.63136
122660,107745.8812
122661,109812.7787
122662,120237.0273
122663,123495.7694
122664,40316.41228
122665,128164.0298
122666,43018.35708
122667,85533.70905
122668,109918.1918
122669,58190.22748
122670,121948.3766
122671,114430.4871
122672,118873.8088
122673,107043.7957
122674,133129.8072
122675,115752.3569
122676,119728.49
122677,113437.5181
122678,48093.76586
122679,131781.7025
122680,110817.1545
122681,124695.9861
122682,116280.3266
122683,49614.73952
122684,107872.4985
122685,116334.578
122686,53144.17265
122687,119126.257
122688,125196.7026
122689,119119.47
122690,130871.3953
122691,113133.734
122692,98049.60092
122693,106673.9987
122694,107942.0673
122695,117832.3259
122696,131252.1351
122697,119480.4664
122698,45061.43016
122699,35275.59553
122700,64100.21678
122701,121354.0096
122702,52246.29061
122703,39122.62562
122704,115651.8353
122705,112906.7556
122706,120709.2635
122707,52392.20099
122708,155309.6033
122709,128748.3746
122710,144145.5406
122711,125294.2797
122712,105930.7562
122713,43089.66725
122714,134055.8473
122715,119941.4554
122716,108032.0959
122717,49881.56532
122718,40235.57717
122719,63330.27142
122720,123625.8472
122721,127614.2603
122722,123188.1505
122723,29415.81092
122724,121852.7171
122725,107489.2447
122726,103171.4996
122727,139476.0298
122728,45295.47456
122729,53404.56499
122730,127770.3224
122731,139507.3937
122732,61046.97165
122733,114970.7397
122734,100266.8383
122735,48146.9225
122736,34466.55572
122737,59094.46021
122738,104852.2866
122739,129139.5757
122740,119972.1089
122741,119097.7364
122742,127251.2844
122743,32415.08883
122744,151603.1527
122745,118470.0962
122746,127770.7086
122747,98864.61461
122748,133206.5514
122749,32169.25538
122750,113311.5304
122751,158004.7999
122752,122220.7004
122753,123606.7934
122754,36066.69371
122755,118957.1184
122756,123910.4506
122757,126308.2948
122758,64666.78062
122759,116492.5042
122760,112179.5701
122761,48311.32099
122762,56240.63185
122763,133783.1051
122764,108655.093
122765,107554.1016
122766,57325.51752
122767,116362.0898
122768,101936.9228
122769,124012.4759
122770,128235.4809
122771,106871.8079
122772,37717.60286
122773,122327.4927
122774,66156.28004
122775,115792.5796
122776,61540.14785
122777,108501.7881
122778,114897.5397
122779,36948.16767
122780,129737.7243
122781,42189.05049
122782,131340.4851
122783,64953.30598
122784,115771.406
122785,122229.456
122786,111248.6995
122787,138889.4973
122788,136874.6715
122789,60817.67885
122790,121025.4975
122791,96034.29495
122792,44569.79252
122793,49363.12471
122794,152953.784
122795,49833.94381
122796,113903.8948
122797,105828.2398
122798,98012.78641
122799,115747.3053
122800,127507.3747
122801,129793.4288
122802,32997.9438
122803,65808.36994
122804,107248.3939
122805,121001.1643
122806,131406.3084
122807,99195.17329
122808,106575.6952
122809,122261.0069
122810,134906.9831
122811,57653.41249
122812,64559.27178
122813,118359.3009
122814,46702.79786
122815,114336.6018
122816,122784.5898
122817,99128.91506
122818,107517.0759
122819,114401.2343
122820,106607.1801
122821,129097.0077
122822,41763.44805
122823,112986.7425
122824,115861.9202
122825,44941.65954
122826,137979.9965
122827,32849.83568
122828,56397.96287
122829,100170.4758
122830,122274.3287
122831,76158.71559
122832,118148.8167
122833,65742.31871
122834,127747.7997
122835,121724.342
122836,100841.798
122837,108491.9355
122838,57171.60194
122839,43816.24759
122840,134174.9854
122841,97894.52004
122842,68618.6205
122843,114483.7437
122844,112153.926
122845,63244.19535
122846,101106.9109
122847,60031.38383
122848,132773.4728
122849,34146.32764
122850,111600.426
122851,123207.9821
122852,120928.4871
122853,124432.8362
122854,121984.3051
122855,26063.51267
122856,109057.345
122857,133785.4275
122858,120734.3962
122859,123299.1313
